VERSIONS,LEVEL_ID,TERRITORY_ID,NAME_HTML,UNIT,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
2024,3,DE21E,Landsberg am Lech,EUR2015,17128.91,18226.21,18274.59,18653.81,19222.99,19510.25,18700.64,20084.93,19557.41,21163.25,20788.86,20785.79,20656.85,21426.71,20655.35,22572.06,23219.04,23717.44,24329.21,24552.27,25438.21,25817.8,25167.79,25243.57,25548.98,26235.18,26588.27,27939.43,28543.18,27539.83,28478.53,29992.93,30071.13,32015.19,30752.25,30922.23,32067.86,32474.56,33173.65,33756.55,33151.83,34589.24,35051.41,34917.38,34876.08,34895.9,35077.22
2024,3,DE21F,Miesbach,EUR2015,16210.99,17201.38,17268.58,17647.62,18207.62,18506.7,17756.67,19083.32,18592.93,20125.14,19779.87,19831.18,19804.49,20622.6,19957.04,22699.78,22939.49,23492.6,23942.61,24957.91,24671.46,25201.31,25681.12,24906.13,24986.46,25504.36,26995.53,28832.98,30078.16,29068.62,29566.94,30933.23,31894.67,31442.35,32992.43,33535.32,34163.96,34674.28,35064.35,37087.21,35694.31,35287.77,35848.68,35697.49,35655.63,35675.41,35861.03
2024,3,DE21G,Mühldorf am Inn,EUR2015,15186.82,16108.63,16130.45,16442.72,16926.02,17140.28,16417.22,17591.56,17095.97,18479.37,18118.58,18099.52,17989.47,18646.42,17974.63,22431.22,22465.98,22669.74,23740.68,24796.97,24923.75,25291.06,26116.73,26605.33,26264.1,26639.2,27553.64,28639.33,27997.76,28027.39,30408.64,31627.73,30986.18,31325.02,31725.58,30843.75,31716.24,32964.43,33015.58,33854.27,33238.08,33823.48,34065.45,33828.18,33788.3,33807.35,33983.15
2024,3,DE21H,"München, Landkreis",EUR2015,27268.38,29668.49,30904.93,32803.81,35210.86,37252.67,37266.19,41803.5,42552.34,48207.69,49599.08,52032.56,54281.56,59139.22,59953.35,59188.16,61343.02,67047.76,72963.22,78972.61,93193.26,99603.53,98031.71,95958.33,95044.06,98760.26,98523.39,102969.8,101349.65,98647.46,97025.33,106559.64,103113.21,99702.92,98924.23,98821.64,102830.18,104974.78,106203.65,109116.6,102629.11,108053.52,109439.9,108785.38,108656.75,108718.07,109283.71
2024,3,DE21I,Neuburg-Schrobenhausen,EUR2015,21810.76,22781.84,22418.59,22464.12,22753.92,22684.88,21390.63,22576.89,21628.58,23040.77,22285.1,21959.83,21492.45,21963.14,20870.9,26827.76,26450.09,26041.61,26188.15,26430.58,26774.85,28061.66,27970.62,28726.6,28901.4,28955.01,30383.04,31110.5,32335.29,31355.69,33671.75,34123.68,34227.4,32481.57,32477.98,32986.82,33854.64,35537.72,35847.33,36361.48,36431.5,36251.53,36628.04,36453.89,36411.48,36432.28,36621.37
2024,3,DE21J,Pfaffenhofen an der Ilm,EUR2015,13982.44,14957.22,15080.43,15482.22,16047.6,16389.29,15807.35,17081.38,16738.61,18224.51,18015.91,18132.71,18130.18,18912.13,18349.92,20100.4,20395.78,21775.73,22801.15,22601.13,23371.4,24524.36,27035.85,26127.98,26460.2,25792.61,27863.39,27590.84,28914.02,27660.24,39703.12,40314.16,37025.33,36845.68,36101.5,38534.92,39517.7,43695.69,34996.84,34545.38,37240.44,38158.36,38551.25,38310.99,38265.7,38287.19,38486.4
2024,3,DE21K,"Rosenheim, Landkreis",EUR2015,13399.81,14347.73,14518.0,14955.55,15562.06,15939.61,15417.75,16708.97,16413.88,17925.96,17765.97,17927.17,17966.16,18791.55,18269.37,20082.73,20161.75,20948.43,21694.04,22167.1,22486.69,23297.06,23495.5,23772.7,24265.51,24418.31,25655.87,26457.05,27721.7,26266.3,27158.23,29131.91,29569.05,29659.11,30499.54,30364.23,30223.16,30829.92,31403.81,32334.97,31916.03,32842.61,33227.99,33089.39,33050.04,33068.72,33240.78
2024,3,DE21L,Starnberg,EUR2015,35436.35,36763.15,36233.21,36345.34,36823.36,36731.58,34605.98,36524.13,34940.95,37159.93,35858.96,35285.65,34513.92,35229.65,33443.84,36439.16,38846.88,35012.11,35922.63,37233.03,37540.83,36357.53,36647.45,36481.01,37652.91,39975.41,42564.59,45456.71,45335.7,41190.31,39899.79,42598.67,40032.6,39607.44,39668.8,39172.88,40865.26,43861.18,43409.66,44065.11,42308.99,44594.67,45208.54,44990.36,44937.35,44962.94,45197.01
2024,3,DE21M,Traunstein,EUR2015,17680.63,18884.58,19023.72,19506.76,20207.3,20604.44,19834.95,21393.88,20915.33,22727.6,22414.03,22529.34,22524.7,23494.24,22775.34,26152.73,26440.67,27820.16,29063.47,28556.86,31988.11,29796.04,28528.73,28069.17,28790.04,28117.4,28972.25,30249.55,31696.2,31009.72,33156.11,35960.98,35494.53,36095.58,37340.07,36627.95,37800.34,38742.18,39106.34,39198.65,38661.78,40606.84,41113.39,40952.17,40903.45,40926.69,41139.43
2024,3,DE21N,Weilheim-Schongau,EUR2015,19655.24,20824.87,20852.83,21264.03,21883.48,22186.26,21240.69,22771.9,22140.58,23918.71,23452.36,23383.41,23138.13,23880.34,22913.77,26946.59,26942.61,26811.45,27843.38,28246.12,27864.67,28883.92,30262.25,31346.42,32527.06,31730.67,32903.35,33136.43,33074.57,31812.11,31955.71,34272.52,34124.97,34245.27,35915.59,35693.3,37696.81,38565.57,39500.0,39490.44,40225.31,40965.61,41544.11,41414.23,41365.32,41388.66,41603.8
2024,3,DE221,"Landshut, Kreisfreie Stadt",EUR2015,37083.15,34206.24,34226.28,34838.3,35841.55,36274.87,39633.35,37293.09,41938.51,39397.29,44344.12,38610.97,44125.87,40816.57,45695.52,50015.12,50300.25,44471.27,45212.31,44965.8,46757.03,52601.86,49919.76,50200.96,53065.85,53912.12,53545.72,56994.58,53054.58,51548.4,52966.37,54942.78,55592.59,56439.54,58107.42,53809.25,55133.58,59546.81,56232.59,56598.55,53271.44,55270.14,55233.9,56127.33,56062.1,56093.8,56385.37
2024,3,DE222,"Passau, Kreisfreie Stadt",EUR2015,38667.53,35465.61,35543.22,36254.33,37342.76,37872.3,41471.77,39050.58,44000.76,41393.19,46673.66,40552.38,46078.28,42380.51,47151.28,46120.77,46029.53,45195.9,46272.35,48255.73,49095.49,48712.66,50312.29,50838.59,52850.99,55552.65,58080.21,61821.52,64969.4,59050.74,62604.15,71364.85,63835.76,63504.57,63490.95,62021.49,63528.14,65175.97,64688.28,63712.01,61644.17,62908.06,62998.13,64521.12,64444.39,64481.14,64816.78
2024,3,DE223,"Straubing, Kreisfreie Stadt",EUR2015,24977.61,23253.77,23586.59,24345.42,25378.43,26039.6,28853.54,27533.48,31380.54,29902.98,34113.09,29889.09,34135.58,31540.8,35262.96,40058.62,39658.93,40228.81,41463.69,41713.8,43010.02,44120.58,45692.03,45437.33,45478.44,47035.87,48332.58,48055.74,49161.61,46292.21,49405.27,49642.78,48332.96,47635.76,48361.37,49844.89,49970.19,51309.12,50698.26,52651.18,51700.21,50217.89,50186.56,51100.25,51040.09,51069.77,51334.62
2024,3,DE224,Deggendorf,EUR2015,23164.15,21320.85,21374.39,21817.01,22489.51,22819.94,24989.01,23554.58,26554.26,25009.0,28200.6,24500.46,27805.75,25528.69,28369.15,27985.82,27943.59,28765.66,29201.04,28589.32,29992.2,29591.7,29585.83,29555.75,31516.05,30543.09,30933.74,31859.94,33012.85,31890.97,33703.12,33993.02,35372.68,35146.46,37244.24,37652.17,37529.46,38203.44,38949.84,38697.65,38901.07,39056.67,39236.41,40224.77,40177.66,40200.53,40409.77
2024,3,DE225,Freyung-Grafenau,EUR2015,16067.04,14728.39,14662.76,14856.91,15200.21,15324.74,16666.24,15603.88,17485.13,16362.01,18342.05,15873.04,18017.12,16542.56,18386.1,18864.0,18744.82,18772.58,19077.72,20497.1,19930.86,20711.84,20356.66,19780.96,20372.14,21038.4,21188.7,21878.06,22063.05,20775.86,21913.32,23333.33,23730.92,25537.83,26202.11,26921.7,27049.26,27837.98,29054.24,29249.62,29561.0,30170.72,30461.38,31306.03,31269.12,31287.07,31449.99
2024,3,DE226,Kelheim,EUR2015,17844.24,16583.09,16741.1,17188.0,17838.12,18230.94,20121.3,19118.5,21713.9,20618.49,23448.03,20513.78,23403.15,21620.19,24168.42,23208.57,23608.93,24433.97,24688.91,24194.23,25100.17,26677.59,26468.0,25914.45,27088.85,26216.98,26871.43,26665.41,27586.64,26243.45,29695.22,30500.53,29430.41,29698.98,30536.85,30721.99,31155.1,31590.34,30546.47,30401.92,29729.75,31716.27,31913.46,32697.17,32658.53,32677.09,32846.74
2024,3,DE227,"Landshut, Landkreis",EUR2015,13365.0,12461.07,12667.56,13108.73,13717.05,14130.75,15732.98,15068.89,17275.6,16551.31,19002.07,16799.86,19383.48,18107.55,20481.21,22849.89,22688.79,22700.03,23545.28,24215.6,27238.68,26615.68,28279.77,26336.74,25904.94,27327.73,28610.82,30454.08,32164.39,31334.2,34015.25,34664.54,32838.65,33089.11,33700.93,32184.07,33929.42,34342.46,35435.84,35092.91,38295.75,36934.97,37103.18,38005.02,37960.11,37981.73,38179.55
2024,3,DE228,"Passau, Landkreis",EUR2015,16688.79,15384.04,15408.18,15706.75,16180.39,16401.41,17952.73,16921.44,19066.7,17955.41,20252.87,17632.3,20090.83,18532.58,20688.83,21167.84,21324.82,20694.32,21596.79,22277.15,23042.65,23516.0,23930.59,22862.2,23824.26,23606.98,24372.49,25205.83,25852.76,24431.89,25984.5,27466.38,27648.33,27030.6,27527.15,27482.78,27881.45,29022.67,29320.33,29072.0,27972.13,28799.61,28987.81,29696.37,29661.07,29678.11,29832.58
2024,3,DE229,Regen,EUR2015,14931.33,13822.93,13914.26,14243.01,14732.63,15007.19,16491.51,15612.51,17655.28,16693.8,18900.72,16537.49,18944.79,17586.52,19732.26,19925.33,19760.75,19868.99,20623.8,21139.21,22598.43,23029.51,23610.36,22955.97,23372.61,23657.68,24670.02,25589.09,25335.46,24026.76,25760.52,27140.81,27986.39,28191.11,28720.17,29619.81,29768.83,30505.56,31392.29,32486.78,31822.65,32783.53,33140.48,34011.05,33971.28,33990.72,34167.42
2024,3,DE22A,Rottal-Inn,EUR2015,19006.5,17479.64,17445.41,17724.63,18184.74,18376.07,20048.13,18818.72,21134.53,19825.19,22279.78,19286.58,21805.51,19961.88,22115.37,23979.0,24240.32,24434.6,25800.95,24860.53,25474.59,24877.08,25434.73,25870.96,26509.62,26460.48,26846.43,26743.24,27167.7,26731.77,28796.0,30643.03,30035.85,29742.24,30534.31,30604.09,30178.36,31049.25,31977.27,31916.91,31940.81,32759.98,32918.5,33672.69,33633.18,33652.47,33827.8
2024,3,DE22B,Straubing-Bogen,EUR2015,12215.11,11368.57,11467.71,11803.28,12246.26,12529.78,13833.69,13145.08,14952.45,14202.8,16157.93,14155.21,16174.53,14975.62,16772.59,17119.45,17396.66,17749.09,18007.41,18273.5,19360.04,20173.36,20463.36,20144.19,21018.35,20456.76,21710.34,21677.63,22195.88,21123.84,22432.46,23631.34,23853.73,24385.57,24576.55,25578.82,26124.63,26562.85,26612.13,26903.56,26269.35,27074.56,27223.53,27902.83,27869.88,27885.88,28030.92
2024,3,DE22C,Dingolfing-Landau,EUR2015,21057.63,20028.14,20730.35,21833.96,23253.64,24391.63,27649.01,27003.91,31540.61,30810.07,36067.19,32504.82,38223.48,36425.58,42018.23,35147.76,36910.08,38075.76,39152.37,36889.24,36707.47,46724.21,45757.31,47803.84,49517.83,50675.55,52019.0,55138.83,47451.63,47662.22,57163.83,62849.08,58871.54,58983.9,66388.56,65991.68,65129.53,68712.15,57755.68,60321.41,52183.37,61786.15,61782.08,63038.4,62964.54,62999.87,63327.6
2024,3,DE231,"Amberg, Kreisfreie Stadt",EUR2015,21664.5,20604.16,21001.23,21781.73,22853.98,23570.65,26292.22,25129.53,28265.55,27516.42,31583.21,28220.67,32557.5,30364.56,33970.57,36881.3,37688.23,38600.68,39923.18,41043.37,41729.19,43108.77,45792.51,43878.77,40566.95,42349.95,43008.81,44367.71,47742.84,47355.72,46171.22,50145.55,52132.92,51257.51,52442.25,52414.87,52735.69,56295.51,58867.25,59745.78,59107.52,57755.83,58529.72,59117.34,59046.35,59079.25,59385.51
2024,3,DE232,"Regensburg, Kreisfreie Stadt",EUR2015,40368.14,38182.12,38979.79,40514.71,42532.43,43960.65,49124.74,47013.67,52938.03,51649.3,59378.46,52915.28,60621.22,56109.04,62343.43,60816.45,62180.22,63660.95,65316.21,69503.1,69262.63,65787.14,64687.7,67647.7,70456.41,70810.79,73633.12,80537.67,81890.63,73835.04,83661.49,86558.91,83729.25,82053.99,84781.29,83899.08,82085.01,87482.14,83441.85,82908.73,77710.9,81731.74,81924.59,82244.72,82147.66,82194.24,82621.99
2024,3,DE233,"Weiden in der Oberpfalz, Kreisfreie Stadt",EUR2015,29323.86,27645.39,28036.1,28933.71,30161.08,30970.17,34396.78,32705.61,36624.62,35524.15,40615.48,36141.73,41461.64,38468.72,42814.89,45741.39,45416.12,47285.53,49586.22,50784.9,48195.8,50302.89,50100.44,48880.54,48832.51,49003.76,51414.76,52930.46,53035.84,51116.15,51481.22,53409.2,51615.92,50728.84,51501.08,51242.25,52088.46,53266.7,53124.85,54152.01,52176.36,53345.88,54043.31,54562.23,54498.25,54528.5,54811.57
2024,3,DE234,Amberg-Sulzbach,EUR2015,11653.53,11030.8,11184.64,11539.64,12035.6,12359.56,13721.05,13047.95,14602.75,14155.01,16167.63,14392.55,16542.26,15372.82,17145.03,17429.79,17378.77,17900.77,18834.36,18875.07,19931.14,20486.3,21418.03,20420.35,20799.76,20432.06,21459.29,22876.78,22445.58,21132.08,22016.86,24271.41,24120.6,24583.86,25754.9,24657.83,25468.1,26420.52,26659.22,26489.13,26188.12,27586.78,27924.94,28228.28,28194.59,28210.48,28357.5
2024,3,DE235,Cham,EUR2015,12647.09,11952.52,12103.72,12470.42,12979.95,13306.75,14750.82,14001.2,15638.62,15135.44,17269.31,15396.59,17809.57,16636.73,18660.68,20340.55,20612.45,21220.65,21968.22,23541.78,24454.74,24592.12,25927.84,25585.5,25494.52,26011.3,28065.85,29357.24,29254.98,29269.16,29552.93,32140.07,31442.34,30458.64,32816.23,33153.05,33777.64,35024.78,35962.7,36407.69,36211.64,35528.18,35920.48,36267.45,36224.81,36245.13,36433.79
2024,3,DE236,Neumarkt in der Oberpfalz,EUR2015,19595.7,18171.36,18078.41,18323.76,18769.71,18934.61,20662.11,19324.94,21260.52,20285.58,22824.58,20016.82,22717.38,20834.08,22943.14,22138.47,21836.54,22308.26,22815.29,25516.85,24968.02,24393.88,25461.42,24508.74,25635.92,27003.48,27597.3,27817.35,29614.93,30202.52,32611.72,33726.11,32957.86,34534.47,36274.92,36786.71,37246.99,38422.25,37385.42,36526.44,36345.44,37647.45,37972.92,38317.14,38271.38,38293.22,38492.24
2024,3,DE237,Neustadt an der Waldnaab,EUR2015,12384.27,11668.29,11793.23,12126.65,12593.93,12883.61,14248.11,13493.48,15036.44,14517.53,16515.67,14662.98,16852.07,15654.78,17445.8,18581.68,18345.5,18661.55,19643.89,19987.67,20917.14,21573.77,21912.13,21387.32,21075.54,21816.11,21306.17,22705.68,23160.42,22278.42,23611.11,25058.14,26043.56,26931.52,28629.88,29280.98,29232.07,29987.3,31015.67,31103.81,31414.07,33000.84,33407.06,33760.15,33720.38,33739.21,33914.72
2024,3,DE238,"Regensburg, Landkreis",EUR2015,13969.45,12927.44,12893.06,13085.23,13438.82,13581.73,14865.74,13935.95,15374.93,14713.23,16596.63,14577.35,16534.34,15167.41,16708.42,16652.94,16826.35,16897.73,17258.82,17701.12,17825.38,17831.22,18477.6,19010.85,19360.39,19888.74,20578.11,20996.5,21632.49,18899.43,20494.28,21863.74,22304.76,22777.06,23491.61,23455.66,23966.52,24398.45,24460.05,24526.88,23813.67,24422.08,24647.55,24868.71,24839.29,24853.39,24982.89
2024,3,DE239,Schwandorf,EUR2015,13548.05,12881.56,13127.8,13625.25,14283.0,14742.7,16451.51,15724.82,17685.0,17234.8,19783.15,17694.57,20444.16,19089.47,21392.36,22955.95,23415.51,24580.52,25417.02,25475.34,27268.02,27976.61,28788.99,27474.37,27726.65,29570.29,29906.03,30229.11,29551.57,27392.19,28941.5,30286.22,32092.58,32801.4,33590.76,33013.73,33710.72,34380.87,34990.47,35197.59,34070.72,35659.68,35958.13,36253.56,36210.57,36230.9,36419.26
2024,3,DE23A,Tirschenreuth,EUR2015,19199.04,17899.22,17882.53,18178.15,18651.17,18854.26,20609.66,19295.39,21254.71,20290.31,22806.75,20017.57,22739.7,20855.55,22982.43,21687.55,21624.87,21441.15,22128.68,23398.38,23029.62,23134.68,23917.73,23736.26,23905.46,23860.7,24638.58,25024.02,26512.81,26093.83,27331.39,28435.2,30435.31,30081.42,29982.28,31363.26,32639.5,33407.03,34962.82,38045.1,37409.21,41664.57,42326.52,42867.89,42817.33,42841.62,43064.18
2024,3,DE241,"Bamberg, Kreisfreie Stadt",EUR2015,29423.7,29144.06,29891.56,31232.64,32955.1,34255.11,37163.31,37112.87,40437.44,40992.57,45322.24,42133.22,46950.63,46053.0,50116.62,47597.67,48256.38,49579.2,50719.96,51919.27,50353.43,55339.37,54622.84,54315.78,51558.42,53330.66,55682.17,56432.64,56906.05,52590.49,57040.71,58363.77,56909.17,58313.15,57459.47,58071.31,59378.86,61259.48,60961.36,59324.99,58712.02,59616.63,59492.4,59724.28,59653.16,59686.87,59997.13
2024,3,DE242,"Bayreuth, Kreisfreie Stadt",EUR2015,32377.19,31533.7,31886.24,32833.19,34133.9,34929.75,37327.82,36691.23,39335.55,39221.24,42656.76,38978.05,42665.92,41114.03,43919.46,47719.2,46918.7,46363.32,47720.25,47801.71,49940.59,52339.77,52172.14,48506.12,49328.43,50042.52,51425.81,52533.09,53318.86,53253.59,55067.04,56905.97,58065.87,57971.48,58941.19,60343.63,61720.15,64289.41,61777.21,60540.69,56738.78,58430.66,59362.87,60175.7,60104.31,60138.82,60451.97
2024,3,DE243,"Coburg, Kreisfreie Stadt",EUR2015,41151.1,39752.87,39778.9,40538.91,41723.04,42259.02,44712.29,43499.94,46162.14,45590.76,49079.5,44378.71,48081.43,45830.62,48457.53,48775.31,49918.54,52443.77,53057.11,54701.9,51521.49,45582.81,45548.54,44690.52,56108.48,54316.62,65070.49,72102.6,70635.88,73304.28,70682.2,74857.56,80273.1,79307.49,80241.29,83603.01,90413.02,93550.43,92082.93,92854.71,87614.75,92041.56,92666.49,93312.67,93202.26,93255.11,93740.23
2024,3,DE244,"Hof, Kreisfreie Stadt",EUR2015,26035.48,25287.03,25433.88,26018.58,26911.84,27389.35,29115.48,28473.41,30367.22,30122.35,32600.15,29669.94,32432.18,31206.72,33279.07,35352.31,34654.67,34768.68,35328.35,37510.23,38005.77,41098.82,40970.54,39808.2,40681.11,39469.84,40192.15,41508.55,41220.83,40087.45,42208.94,44350.26,44931.45,43133.29,42676.72,42308.38,41324.58,41217.91,40692.21,40717.09,40035.16,41315.61,41424.24,41468.41,41419.48,41442.36,41657.92
2024,3,DE245,"Bamberg, Landkreis",EUR2015,8751.51,8646.77,8857.68,9248.63,9750.51,10131.15,10980.66,10952.29,11921.21,12072.68,13332.51,12350.78,13675.61,13324.63,14412.01,15920.84,15902.15,16453.34,17133.58,17212.66,17878.92,19474.02,19642.26,19160.37,20032.34,20088.26,21097.61,20952.35,20497.01,20015.98,21743.55,23407.11,23699.48,24336.87,24505.4,25125.75,24717.78,24981.89,24978.21,25442.13,24769.56,24327.91,24656.69,24975.22,24945.48,24959.35,25089.15
2024,3,DE246,"Bayreuth, Landkreis",EUR2015,12406.13,12071.2,12164.87,12468.95,12923.32,13174.1,14022.55,13733.94,14672.24,14580.92,15799.12,14366.52,15653.41,15006.72,15960.6,16437.71,16589.42,16436.63,16517.88,19393.92,19834.44,18285.11,17508.49,17914.87,17325.78,17228.97,18199.89,18506.1,18799.63,17945.19,18405.52,19761.81,19328.0,19382.46,20025.81,19955.96,20307.43,20807.97,20877.28,21288.83,21170.06,21777.93,22083.99,22363.28,22337.12,22349.71,22466.29
2024,3,DE247,"Coburg, Landkreis",EUR2015,14290.84,14125.54,14461.28,15071.18,15873.53,16439.27,17788.69,17702.77,19223.74,19418.75,21394.18,19751.76,21800.98,21178.48,22816.49,23298.3,23197.68,22792.86,23889.79,23645.84,25203.04,26226.23,23197.09,22383.1,21733.43,21346.29,22133.91,23161.77,22833.66,22205.85,23356.0,23719.05,24562.55,24252.82,25202.95,25596.58,25502.48,26001.61,26090.91,26201.77,24864.99,25857.21,26269.23,26650.97,26619.45,26634.6,26773.1
2024,3,DE248,Forchheim,EUR2015,10462.42,10313.33,10550.82,10983.53,11563.65,11973.21,12944.36,12882.79,13980.73,14118.23,15533.93,14368.5,15929.34,15536.71,16800.05,15774.48,16188.16,17045.4,17338.87,18028.88,18784.58,18733.01,19019.03,19065.72,19001.12,19078.73,20144.29,20007.07,20441.93,19801.88,20420.76,21978.21,22277.31,22574.53,23616.93,25859.93,25756.63,28738.2,29344.21,31473.1,30358.25,30929.89,31339.32,31734.14,31696.8,31714.73,31879.9
2024,3,DE249,"Hof, Landkreis",EUR2015,14754.44,14482.03,14713.81,15225.45,15902.68,16359.73,17575.77,17356.15,18713.37,18747.35,20503.51,18787.11,20602.25,19875.65,21254.21,20544.16,20453.0,20542.36,21008.06,21193.57,21341.15,22069.38,21895.52,21809.19,22140.11,22286.52,23147.36,23276.89,24858.77,25090.62,27146.84,28725.46,28960.64,29580.47,29853.38,31165.56,32842.88,33340.98,33519.99,33375.76,32469.89,32668.51,33278.16,33746.82,33707.54,33726.71,33901.81
2024,3,DE24A,Kronach,EUR2015,17347.83,17005.86,17273.37,17844.62,18615.66,19129.24,20523.4,20245.07,21796.12,21805.32,23808.51,21852.82,24055.15,23317.29,25042.39,24577.17,25121.86,25579.0,26224.04,25916.68,26688.66,27240.24,28519.99,26357.4,28246.71,28148.37,30324.82,30922.01,29294.35,27648.63,29155.45,30711.32,29863.01,29312.4,30789.86,30891.7,30498.75,30769.91,31247.96,31437.11,29394.44,31402.9,31990.28,32484.78,32446.91,32465.54,32634.11
2024,3,DE24B,Kulmbach,EUR2015,23030.35,22322.48,22417.41,22919.95,23674.98,24071.24,25565.02,24968.03,26608.13,26375.26,28519.15,25832.84,27976.61,26666.41,28198.15,25227.3,25035.4,25491.57,25329.57,24638.79,24438.37,25372.68,25218.95,25107.12,24644.24,25263.7,25734.58,26918.64,27696.58,28563.82,29064.43,29931.06,31532.81,31392.01,31549.78,31914.22,32800.78,33377.78,33650.77,33540.65,33283.92,34819.28,35429.63,35978.39,35935.11,35955.65,36142.98
2024,3,DE24C,Lichtenfels,EUR2015,22108.38,21380.83,21413.06,21830.98,22492.84,22836.26,24215.44,23610.23,25139.81,24896.17,26910.36,24422.17,26542.21,25413.13,26968.87,27434.5,27141.93,26849.76,27427.1,27842.69,26868.53,28323.63,28621.08,29761.16,30884.41,31091.01,33278.43,31638.27,31833.11,30469.16,32698.58,34613.67,32886.28,32534.39,32613.0,33360.36,33206.3,34584.02,34746.3,33167.19,32903.37,33172.49,33651.08,34100.41,34060.15,34079.56,34256.85
2024,3,DE24D,Wunsiedel im Fichtelgebirge,EUR2015,18177.87,17701.01,17852.77,18314.06,18985.94,19367.06,20636.44,20229.08,21622.34,21509.07,23332.84,21243.66,23188.41,22273.53,23725.86,24736.19,23957.34,24233.2,25208.37,23343.82,25431.55,26886.7,25213.95,24728.53,25096.71,25762.46,26930.41,27069.31,26738.77,26615.98,28743.33,30434.5,30109.3,30601.16,31186.3,31465.41,31719.48,33058.47,33421.52,34754.53,32136.34,33856.13,34494.87,34979.61,34938.38,34957.87,35139.25
2024,3,DE251,"Ansbach, Kreisfreie Stadt",EUR2015,30199.68,30732.28,31202.95,32186.68,33509.01,34348.99,35896.52,35931.91,36959.61,37711.54,39681.27,36801.84,38690.26,37402.82,38212.35,42285.24,41702.08,40850.33,41598.74,41729.02,41572.47,43295.74,44971.29,44773.41,44511.47,47302.7,48751.25,48179.99,48051.29,45771.74,51919.29,53424.31,53715.94,55055.33,54002.0,55008.62,55552.6,56616.98,55746.11,55741.27,54398.66,56822.65,57605.74,57750.1,57681.36,57713.79,58014.31
2024,3,DE252,"Erlangen, Kreisfreie Stadt",EUR2015,90673.34,87566.91,84782.53,83591.05,83324.4,81846.57,82155.63,79066.1,78416.53,77236.9,78693.65,71147.2,73450.02,69882.86,70464.57,57033.9,59126.23,60862.68,61489.85,67008.93,68453.02,58628.55,61602.34,65128.58,68275.84,64700.41,69161.41,72768.89,80793.36,80436.47,76742.95,86515.92,89234.22,85755.31,87340.12,89750.42,86763.66,87198.52,92752.06,94550.56,94653.21,94332.68,94513.04,94039.56,93928.4,93981.65,94470.84
2024,3,DE253,"Fürth, Kreisfreie Stadt",EUR2015,14145.64,14671.14,15112.24,15822.14,16740.55,17410.76,18468.25,18750.98,19580.57,20270.47,21652.77,20420.67,21884.06,21554.05,22453.75,29643.24,29264.88,31245.18,31994.66,32206.72,33485.04,33641.27,35347.38,34328.93,34132.87,33718.84,35271.58,35363.64,33941.43,32274.0,31345.6,32239.01,32309.79,32207.76,33090.5,33544.16,33751.9,35262.78,36017.78,35858.57,35083.36,34988.73,35263.05,35272.83,35231.52,35251.21,35434.73
2024,3,DE254,"Nürnberg, Kreisfreie Stadt",EUR2015,30966.31,31689.24,32276.76,33438.13,34968.14,35977.34,37765.21,37935.24,39194.07,40138.15,42429.33,39728.24,42397.73,41602.89,43154.92,42886.31,43289.01,43835.32,45773.09,46603.45,46745.53,46868.2,47793.36,45838.31,49420.81,47818.93,49564.8,51167.72,52108.83,49560.64,51463.77,53220.9,53800.04,54092.96,54712.19,54282.63,56232.97,58359.4,58425.64,59129.58,55474.12,57116.49,57863.24,57700.12,57631.84,57664.57,57964.56
2024,3,DE255,"Schwabach, Kreisfreie Stadt",EUR2015,18938.88,19366.23,19901.08,20800.71,21985.18,22893.65,24333.8,24725.93,25882.81,26893.83,28819.33,27244.28,29227.34,28805.16,30043.78,29727.41,29247.32,29854.63,30478.56,33370.31,34217.35,36439.08,37038.68,36762.48,34976.46,35553.24,36599.84,37440.71,33485.64,31368.86,33456.02,32673.42,32768.2,32170.82,32551.59,32510.57,31671.19,35839.47,34969.36,35781.36,33768.89,34510.95,35142.16,35428.25,35387.87,35407.37,35590.79
2024,3,DE256,"Ansbach, Landkreis",EUR2015,11468.29,11818.74,12130.37,12666.84,13350.05,13849.32,14662.41,14864.86,15495.62,16023.47,17102.1,16098.96,17214.02,16919.36,17589.3,19529.6,19879.75,19966.08,20655.04,21352.42,22454.95,23447.01,23224.59,23281.99,23487.57,23704.84,24381.31,24133.07,25427.23,25136.93,27168.72,28334.27,28462.53,28995.52,29215.27,28504.74,29215.41,29660.14,29961.87,30010.31,29082.45,30360.06,30707.76,30796.05,30759.49,30777.17,30937.29
2024,3,DE257,Erlangen-Höchstadt,EUR2015,12401.1,12714.04,13060.7,13647.26,14388.56,14925.19,15799.37,16000.47,16674.28,17227.08,18362.96,17326.26,18593.01,18353.97,19150.09,20208.53,21170.41,22722.75,23524.07,24566.35,25106.96,24139.97,25800.14,26052.59,26060.75,27608.24,28275.97,29789.53,28930.66,27222.52,30319.35,31285.75,32556.68,33113.51,35000.76,35693.74,37191.01,36820.51,36835.79,36625.72,33357.06,35369.48,35718.72,35831.59,35789.0,35809.33,35995.76
