TERRITORY_ID,NAME_HTML,UNIT,Year,GDP_Value
RS124,Севернобанатска област,Million EUR,2017,614.55
RS125,Севернобачка област,Million EUR,2017,922.77
RS126,Средњобанатска област,Million EUR,2017,854.67
RS127,Сремска област,Million EUR,2017,1577.26
RS211,Златиборска област,Million EUR,2017,1187.13
RS212,Колубарска област,Million EUR,2017,708.89
RS213,Мачванска област,Million EUR,2017,989.62
RS214,Моравичка област,Million EUR,2017,1005.3
RS215,Поморавска област,Million EUR,2017,687.65
RS216,Расинска област,Million EUR,2017,763.62
RS217,Рашка област,Million EUR,2017,873.06
RS218,Шумадијска област,Million EUR,2017,1321.72
RS221,Борска област,Million EUR,2017,588.87
RS222,Браничевска област,Million EUR,2017,734.7
RS223,Зајечарска област,Million EUR,2017,339.14
RS224,Јабланичка област,Million EUR,2017,562.74
RS225,Нишавска област,Million EUR,2017,1484.64
RS226,Пиротска област,Million EUR,2017,425.38
RS227,Подунавска област,Million EUR,2017,496.19
RS228,Пчињска област,Million EUR,2017,504.89
RS229,Топличка област,Million EUR,2017,276.57
RSZZZ,Extra regio (RS),Million EUR,2017,25.6
SI031,Pomurska,Million EUR,2017,1623.19
SI032,Podravska,Million EUR,2017,5428.29
SI033,Koroska,Million EUR,2017,1181.77
SI034,Savinjska,Million EUR,2017,4865.19
SI035,Zasavska,Million EUR,2017,627.16
SI036,Posavska,Million EUR,2017,1304.98
SI037,Jugovzhodna Slovenija,Million EUR,2017,2898.65
SI038,Primorsko-notranjska,Million EUR,2017,793.42
SI041,Osrednjeslovenska,Million EUR,2017,15819.39
SI042,Gorenjska,Million EUR,2017,3785.43
SI043,Goriska,Million EUR,2017,2261.83
SI044,Obalno-kraska,Million EUR,2017,2422.02
HR021,Bjelovarsko-bilogorska županija,Million EUR,2017,891.1
HR022,Virovitičko-podravska županija,Million EUR,2017,509.3
HR023,Požeško-slavonska županija,Million EUR,2017,478.1
HR024,Brodsko-posavska županija,Million EUR,2017,983.6
HR025,Osječko-baranjska županija,Million EUR,2017,2625.4
HR026,Vukovarsko-srijemska županija,Million EUR,2017,1155.2
HR027,Karlovačka županija,Million EUR,2017,1074.1
HR028,Sisačko-moslavačka županija,Million EUR,2017,1301.4
HR031,Primorsko-goranska zupanija,Million EUR,2017,4219.08
HR032,Licko-senjska zupanija,Million EUR,2017,434.46
HR033,Zadarska zupanija,Million EUR,2017,1698.48
HR034,Sibensko-kninska zupanija,Million EUR,2017,1004.6
HR035,Splitsko-dalmatinska zupanija,Million EUR,2017,4190.65
HR036,Istarska zupanija,Million EUR,2017,3115.83
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2017,1568.98
HR050,Grad Zagreb,Million EUR,2017,17088.7
HR061,Međimurska županija,Million EUR,2017,1115.5
HR062,Varaždinska županija,Million EUR,2017,1742.2
HR063,Koprivničko-križevačka županija,Million EUR,2017,1000.6
HR064,Krapinsko-zagorska županija,Million EUR,2017,1000.5
HR065,Zagrebačka županija,Million EUR,2017,2883.2
ME000,Crna Gora,Million EUR,2017,4299.1
MK001,Vardarski,Million EUR,2017,763.58
MK002,Istocen,Million EUR,2017,829.72
MK003,Jugozapaden,Million EUR,2017,852.39
MK004,Jugoistocen,Million EUR,2017,985.8
MK005,Pelagoniski,Million EUR,2017,1077.51
MK006,Poloski,Million EUR,2017,733.86
MK007,Severoistocen,Million EUR,2017,498.89
MK008,Skopski,Million EUR,2017,4296.55
RS110,Београдска област,Million EUR,2017,15853.22
RS121,Западнобачка област,Million EUR,2017,775.85
RS122,Јужнобанатска област,Million EUR,2017,1391.68
RS123,Јужнобачка област,Million EUR,2017,4269.63
RS124,Севернобанатска област,Million EUR,2017,614.55
RS125,Севернобачка област,Million EUR,2017,922.77
RS126,Средњобанатска област,Million EUR,2017,854.67
RS127,Сремска област,Million EUR,2017,1577.26
RS211,Златиборска област,Million EUR,2017,1187.13
RS212,Колубарска област,Million EUR,2017,708.89
RS213,Мачванска област,Million EUR,2017,989.62
RS214,Моравичка област,Million EUR,2017,1005.3
RS215,Поморавска област,Million EUR,2017,687.65
RS216,Расинска област,Million EUR,2017,763.62
RS217,Рашка област,Million EUR,2017,873.06
RS218,Шумадијска област,Million EUR,2017,1321.72
RS221,Борска област,Million EUR,2017,588.87
RS222,Браничевска област,Million EUR,2017,734.7
RS223,Зајечарска област,Million EUR,2017,339.14
RS224,Јабланичка област,Million EUR,2017,562.74
RS225,Нишавска област,Million EUR,2017,1484.64
RS226,Пиротска област,Million EUR,2017,425.38
RS227,Подунавска област,Million EUR,2017,496.19
RS228,Пчињска област,Million EUR,2017,504.89
RS229,Топличка област,Million EUR,2017,276.57
SI031,Pomurska,Million EUR,2017,1623.19
SI032,Podravska,Million EUR,2017,5428.29
SI033,Koroska,Million EUR,2017,1181.77
SI034,Savinjska,Million EUR,2017,4865.19
SI035,Zasavska,Million EUR,2017,627.16
SI036,Posavska,Million EUR,2017,1304.98
SI037,Jugovzhodna Slovenija,Million EUR,2017,2898.65
SI038,Primorsko-notranjska,Million EUR,2017,793.42
SI041,Osrednjeslovenska,Million EUR,2017,15819.39
SI042,Gorenjska,Million EUR,2017,3785.43
SI043,Goriska,Million EUR,2017,2261.83
SI044,Obalno-kraska,Million EUR,2017,2422.02
HR021,Bjelovarsko-bilogorska županija,Million EUR,2018,956.3
HR022,Virovitičko-podravska županija,Million EUR,2018,553.3
HR023,Požeško-slavonska županija,Million EUR,2018,517.4
HR024,Brodsko-posavska županija,Million EUR,2018,1047.8
HR025,Osječko-baranjska županija,Million EUR,2018,2663.3
HR026,Vukovarsko-srijemska županija,Million EUR,2018,1228.9
HR027,Karlovačka županija,Million EUR,2018,1080.1
HR028,Sisačko-moslavačka županija,Million EUR,2018,1361.8
HR031,Primorsko-goranska zupanija,Million EUR,2018,4385.86
HR032,Licko-senjska zupanija,Million EUR,2018,452.39
HR033,Zadarska zupanija,Million EUR,2018,1856.98
HR034,Sibensko-kninska zupanija,Million EUR,2018,1064.46
HR035,Splitsko-dalmatinska zupanija,Million EUR,2018,4418.54
HR036,Istarska zupanija,Million EUR,2018,3230.53
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2018,1648.05
HR050,Grad Zagreb,Million EUR,2018,18144.9
HR061,Međimurska županija,Million EUR,2018,1169.2
HR062,Varaždinska županija,Million EUR,2018,1920.0
HR063,Koprivničko-križevačka županija,Million EUR,2018,1004.7
HR064,Krapinsko-zagorska županija,Million EUR,2018,1046.5
HR065,Zagrebačka županija,Million EUR,2018,3110.9
ME000,Crna Gora,Million EUR,2018,4663.1
MK001,Vardarski,Million EUR,2018,823.59
MK002,Istocen,Million EUR,2018,886.02
MK003,Jugozapaden,Million EUR,2018,895.83
MK004,Jugoistocen,Million EUR,2018,1006.39
MK005,Pelagoniski,Million EUR,2018,1202.34
MK006,Poloski,Million EUR,2018,778.76
MK007,Severoistocen,Million EUR,2018,527.62
MK008,Skopski,Million EUR,2018,4623.43
RS110,Београдска област,Million EUR,2018,17735.51
RS121,Западнобачка област,Million EUR,2018,768.09
RS122,Јужнобанатска област,Million EUR,2018,1547.12
RS123,Јужнобачка област,Million EUR,2018,4492.31
RS124,Севернобанатска област,Million EUR,2018,654.62
RS125,Севернобачка област,Million EUR,2018,977.86
RS126,Средњобанатска област,Million EUR,2018,952.53
RS127,Сремска област,Million EUR,2018,1718.17
RS211,Златиборска област,Million EUR,2018,1230.65
RS212,Колубарска област,Million EUR,2018,735.45
RS213,Мачванска област,Million EUR,2018,1047.11
RS214,Моравичка област,Million EUR,2018,1063.94
RS215,Поморавска област,Million EUR,2018,732.98
RS216,Расинска област,Million EUR,2018,828.58
RS217,Рашка област,Million EUR,2018,979.69
RS218,Шумадијска област,Million EUR,2018,1341.58
RS221,Борска област,Million EUR,2018,663.19
RS222,Браничевска област,Million EUR,2018,863.62
RS223,Зајечарска област,Million EUR,2018,372.53
RS224,Јабланичка област,Million EUR,2018,582.12
RS225,Нишавска област,Million EUR,2018,1637.86
RS226,Пиротска област,Million EUR,2018,463.8
RS227,Подунавска област,Million EUR,2018,616.51
RS228,Пчињска област,Million EUR,2018,560.1
RS229,Топличка област,Million EUR,2018,303.51
RSZZZ,Extra regio (RS),Million EUR,2018,22.79
SI031,Pomurska,Million EUR,2018,1723.87
SI032,Podravska,Million EUR,2018,5764.14
SI033,Koroska,Million EUR,2018,1269.24
SI034,Savinjska,Million EUR,2018,5125.49
SI035,Zasavska,Million EUR,2018,661.39
SI036,Posavska,Million EUR,2018,1388.22
SI037,Jugovzhodna Slovenija,Million EUR,2018,3117.39
SI038,Primorsko-notranjska,Million EUR,2018,833.34
SI041,Osrednjeslovenska,Million EUR,2018,16995.97
SI042,Gorenjska,Million EUR,2018,4045.56
SI043,Goriska,Million EUR,2018,2351.26
SI044,Obalno-kraska,Million EUR,2018,2588.39
HR021,Bjelovarsko-bilogorska županija,Million EUR,2018,956.3
HR022,Virovitičko-podravska županija,Million EUR,2018,553.3
HR023,Požeško-slavonska županija,Million EUR,2018,517.4
HR024,Brodsko-posavska županija,Million EUR,2018,1047.8
HR025,Osječko-baranjska županija,Million EUR,2018,2663.3
HR026,Vukovarsko-srijemska županija,Million EUR,2018,1228.9
HR027,Karlovačka županija,Million EUR,2018,1080.1
HR028,Sisačko-moslavačka županija,Million EUR,2018,1361.8
HR031,Primorsko-goranska zupanija,Million EUR,2018,4385.86
HR032,Licko-senjska zupanija,Million EUR,2018,452.39
HR033,Zadarska zupanija,Million EUR,2018,1856.98
HR034,Sibensko-kninska zupanija,Million EUR,2018,1064.46
HR035,Splitsko-dalmatinska zupanija,Million EUR,2018,4418.54
HR036,Istarska zupanija,Million EUR,2018,3230.53
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2018,1648.05
HR050,Grad Zagreb,Million EUR,2018,18144.9
HR061,Međimurska županija,Million EUR,2018,1169.2
HR062,Varaždinska županija,Million EUR,2018,1920.0
HR063,Koprivničko-križevačka županija,Million EUR,2018,1004.7
HR064,Krapinsko-zagorska županija,Million EUR,2018,1046.5
HR065,Zagrebačka županija,Million EUR,2018,3110.9
ME000,Crna Gora,Million EUR,2018,4663.1
MK001,Vardarski,Million EUR,2018,823.59
MK002,Istocen,Million EUR,2018,886.02
MK003,Jugozapaden,Million EUR,2018,895.83
MK004,Jugoistocen,Million EUR,2018,1006.39
MK005,Pelagoniski,Million EUR,2018,1202.34
MK006,Poloski,Million EUR,2018,778.76
MK007,Severoistocen,Million EUR,2018,527.62
MK008,Skopski,Million EUR,2018,4623.43
RS110,Београдска област,Million EUR,2018,17735.51
RS121,Западнобачка област,Million EUR,2018,768.09
RS122,Јужнобанатска област,Million EUR,2018,1547.12
RS123,Јужнобачка област,Million EUR,2018,4492.31
RS124,Севернобанатска област,Million EUR,2018,654.62
RS125,Севернобачка област,Million EUR,2018,977.86
RS126,Средњобанатска област,Million EUR,2018,952.53
RS127,Сремска област,Million EUR,2018,1718.17
RS211,Златиборска област,Million EUR,2018,1230.65
RS212,Колубарска област,Million EUR,2018,735.45
RS213,Мачванска област,Million EUR,2018,1047.11
RS214,Моравичка област,Million EUR,2018,1063.94
RS215,Поморавска област,Million EUR,2018,732.98
RS216,Расинска област,Million EUR,2018,828.58
RS217,Рашка област,Million EUR,2018,979.69
RS218,Шумадијска област,Million EUR,2018,1341.58
RS221,Борска област,Million EUR,2018,663.19
RS222,Браничевска област,Million EUR,2018,863.62
RS223,Зајечарска област,Million EUR,2018,372.53
RS224,Јабланичка област,Million EUR,2018,582.12
RS225,Нишавска област,Million EUR,2018,1637.86
RS226,Пиротска област,Million EUR,2018,463.8
RS227,Подунавска област,Million EUR,2018,616.51
RS228,Пчињска област,Million EUR,2018,560.1
RS229,Топличка област,Million EUR,2018,303.51
SI031,Pomurska,Million EUR,2018,1723.87
SI032,Podravska,Million EUR,2018,5764.14
SI033,Koroska,Million EUR,2018,1269.24
SI034,Savinjska,Million EUR,2018,5125.49
SI035,Zasavska,Million EUR,2018,661.39
SI036,Posavska,Million EUR,2018,1388.22
SI037,Jugovzhodna Slovenija,Million EUR,2018,3117.39
SI038,Primorsko-notranjska,Million EUR,2018,833.34
SI041,Osrednjeslovenska,Million EUR,2018,16995.97
SI042,Gorenjska,Million EUR,2018,4045.56
SI043,Goriska,Million EUR,2018,2351.26
SI044,Obalno-kraska,Million EUR,2018,2588.39
HR021,Bjelovarsko-bilogorska županija,Million EUR,2019,978.3
HR022,Virovitičko-podravska županija,Million EUR,2019,583.1
HR023,Požeško-slavonska županija,Million EUR,2019,548.9
HR024,Brodsko-posavska županija,Million EUR,2019,1135.0
HR025,Osječko-baranjska županija,Million EUR,2019,2807.1
HR026,Vukovarsko-srijemska županija,Million EUR,2019,1313.5
HR027,Karlovačka županija,Million EUR,2019,1106.5
HR028,Sisačko-moslavačka županija,Million EUR,2019,1427.4
HR031,Primorsko-goranska zupanija,Million EUR,2019,4303.13
HR032,Licko-senjska zupanija,Million EUR,2019,477.93
HR033,Zadarska zupanija,Million EUR,2019,1938.71
HR034,Sibensko-kninska zupanija,Million EUR,2019,1123.54
HR035,Splitsko-dalmatinska zupanija,Million EUR,2019,4816.35
HR036,Istarska zupanija,Million EUR,2019,3341.42
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2019,1788.11
HR050,Grad Zagreb,Million EUR,2019,19252.3
HR061,Međimurska županija,Million EUR,2019,1256.7
HR062,Varaždinska županija,Million EUR,2019,2018.5
HR063,Koprivničko-križevačka županija,Million EUR,2019,1079.1
HR064,Krapinsko-zagorska županija,Million EUR,2019,1118.3
HR065,Zagrebačka županija,Million EUR,2019,3322.3
ME000,Crna Gora,Million EUR,2019,4950.7
MK001,Vardarski,Million EUR,2019,888.08
MK002,Istocen,Million EUR,2019,905.12
MK003,Jugozapaden,Million EUR,2019,905.69
MK004,Jugoistocen,Million EUR,2019,1031.94
MK005,Pelagoniski,Million EUR,2019,1259.17
MK006,Poloski,Million EUR,2019,823.51
MK007,Severoistocen,Million EUR,2019,534.49
MK008,Skopski,Million EUR,2019,4861.07
RS110,Београдска област,Million EUR,2019,19151.08
RS121,Западнобачка област,Million EUR,2019,871.35
RS122,Јужнобанатска област,Million EUR,2019,1666.36
RS123,Јужнобачка област,Million EUR,2019,4969.93
RS124,Севернобанатска област,Million EUR,2019,719.84
RS125,Севернобачка област,Million EUR,2019,1077.87
RS126,Средњобанатска област,Million EUR,2019,1027.71
RS127,Сремска област,Million EUR,2019,1855.09
RS211,Златиборска област,Million EUR,2019,1316.26
RS212,Колубарска област,Million EUR,2019,804.88
RS213,Мачванска област,Million EUR,2019,1083.0
RS214,Моравичка област,Million EUR,2019,1091.58
RS215,Поморавска област,Million EUR,2019,822.08
RS216,Расинска област,Million EUR,2019,912.49
RS217,Рашка област,Million EUR,2019,992.8
RS218,Шумадијска област,Million EUR,2019,1450.11
RS221,Борска област,Million EUR,2019,804.3
RS222,Браничевска област,Million EUR,2019,823.09
RS223,Зајечарска област,Million EUR,2019,351.08
RS224,Јабланичка област,Million EUR,2019,648.82
RS225,Нишавска област,Million EUR,2019,1820.24
RS226,Пиротска област,Million EUR,2019,463.06
RS227,Подунавска област,Million EUR,2019,548.78
RS228,Пчињска област,Million EUR,2019,607.15
RS229,Топличка област,Million EUR,2019,323.94
RSZZZ,Extra regio (RS),Million EUR,2019,22.42
SI031,Pomurska,Million EUR,2019,1794.5
SI032,Podravska,Million EUR,2019,6135.91
SI033,Koroska,Million EUR,2019,1319.26
SI034,Savinjska,Million EUR,2019,5395.03
SI035,Zasavska,Million EUR,2019,699.31
SI036,Posavska,Million EUR,2019,1484.31
SI037,Jugovzhodna Slovenija,Million EUR,2019,3344.33
SI038,Primorsko-notranjska,Million EUR,2019,850.65
SI041,Osrednjeslovenska,Million EUR,2019,18012.65
SI042,Gorenjska,Million EUR,2019,4275.32
SI043,Goriska,Million EUR,2019,2441.02
SI044,Obalno-kraska,Million EUR,2019,2644.41
HR021,Bjelovarsko-bilogorska županija,Million EUR,2019,978.3
HR022,Virovitičko-podravska županija,Million EUR,2019,583.1
HR023,Požeško-slavonska županija,Million EUR,2019,548.9
HR024,Brodsko-posavska županija,Million EUR,2019,1135.0
HR025,Osječko-baranjska županija,Million EUR,2019,2807.1
HR026,Vukovarsko-srijemska županija,Million EUR,2019,1313.5
HR027,Karlovačka županija,Million EUR,2019,1106.5
HR028,Sisačko-moslavačka županija,Million EUR,2019,1427.4
HR031,Primorsko-goranska zupanija,Million EUR,2019,4303.13
HR032,Licko-senjska zupanija,Million EUR,2019,477.93
HR033,Zadarska zupanija,Million EUR,2019,1938.71
HR034,Sibensko-kninska zupanija,Million EUR,2019,1123.54
HR035,Splitsko-dalmatinska zupanija,Million EUR,2019,4816.35
HR036,Istarska zupanija,Million EUR,2019,3341.42
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2019,1788.11
HR050,Grad Zagreb,Million EUR,2019,19252.3
HR061,Međimurska županija,Million EUR,2019,1256.7
HR062,Varaždinska županija,Million EUR,2019,2018.5
HR063,Koprivničko-križevačka županija,Million EUR,2019,1079.1
HR064,Krapinsko-zagorska županija,Million EUR,2019,1118.3
HR065,Zagrebačka županija,Million EUR,2019,3322.3
ME000,Crna Gora,Million EUR,2019,4950.7
MK001,Vardarski,Million EUR,2019,888.08
MK002,Istocen,Million EUR,2019,905.12
MK003,Jugozapaden,Million EUR,2019,905.69
MK004,Jugoistocen,Million EUR,2019,1031.94
MK005,Pelagoniski,Million EUR,2019,1259.17
MK006,Poloski,Million EUR,2019,823.51
MK007,Severoistocen,Million EUR,2019,534.49
MK008,Skopski,Million EUR,2019,4861.07
RS110,Београдска област,Million EUR,2019,19151.08
RS121,Западнобачка област,Million EUR,2019,871.35
RS122,Јужнобанатска област,Million EUR,2019,1666.36
RS123,Јужнобачка област,Million EUR,2019,4969.93
RS124,Севернобанатска област,Million EUR,2019,719.84
RS125,Севернобачка област,Million EUR,2019,1077.87
RS126,Средњобанатска област,Million EUR,2019,1027.71
RS127,Сремска област,Million EUR,2019,1855.09
RS211,Златиборска област,Million EUR,2019,1316.26
RS212,Колубарска област,Million EUR,2019,804.88
RS213,Мачванска област,Million EUR,2019,1083.0
RS214,Моравичка област,Million EUR,2019,1091.58
RS215,Поморавска област,Million EUR,2019,822.08
RS216,Расинска област,Million EUR,2019,912.49
RS217,Рашка област,Million EUR,2019,992.8
RS218,Шумадијска област,Million EUR,2019,1450.11
RS221,Борска област,Million EUR,2019,804.3
RS222,Браничевска област,Million EUR,2019,823.09
RS223,Зајечарска област,Million EUR,2019,351.08
RS224,Јабланичка област,Million EUR,2019,648.82
RS225,Нишавска област,Million EUR,2019,1820.24
RS226,Пиротска област,Million EUR,2019,463.06
RS227,Подунавска област,Million EUR,2019,548.78
RS228,Пчињска област,Million EUR,2019,607.15
RS229,Топличка област,Million EUR,2019,323.94
SI031,Pomurska,Million EUR,2019,1794.5
SI032,Podravska,Million EUR,2019,6135.91
SI033,Koroska,Million EUR,2019,1319.26
SI034,Savinjska,Million EUR,2019,5395.03
SI035,Zasavska,Million EUR,2019,699.31
SI036,Posavska,Million EUR,2019,1484.31
SI037,Jugovzhodna Slovenija,Million EUR,2019,3344.33
SI038,Primorsko-notranjska,Million EUR,2019,850.65
SI041,Osrednjeslovenska,Million EUR,2019,18012.65
SI042,Gorenjska,Million EUR,2019,4275.32
SI043,Goriska,Million EUR,2019,2441.02
SI044,Obalno-kraska,Million EUR,2019,2644.41
HR021,Bjelovarsko-bilogorska županija,Million EUR,2020,939.9
HR022,Virovitičko-podravska županija,Million EUR,2020,544.3
HR023,Požeško-slavonska županija,Million EUR,2020,503.4
HR024,Brodsko-posavska županija,Million EUR,2020,1062.5
HR025,Osječko-baranjska županija,Million EUR,2020,2699.2
HR026,Vukovarsko-srijemska županija,Million EUR,2020,1256.8
HR027,Karlovačka županija,Million EUR,2020,1065.1
HR028,Sisačko-moslavačka županija,Million EUR,2020,1260.8
HR031,Primorsko-goranska zupanija,Million EUR,2020,3778.3
HR032,Licko-senjska zupanija,Million EUR,2020,432.42
HR033,Zadarska zupanija,Million EUR,2020,1736.58
HR034,Sibensko-kninska zupanija,Million EUR,2020,983.77
HR035,Splitsko-dalmatinska zupanija,Million EUR,2020,4265.84
HR036,Istarska zupanija,Million EUR,2020,2756.58
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2020,1456.89
HR050,Grad Zagreb,Million EUR,2020,17686.5
HR061,Međimurska županija,Million EUR,2020,1200.1
HR062,Varaždinska županija,Million EUR,2020,1925.1
HR063,Koprivničko-križevačka županija,Million EUR,2020,1011.2
HR064,Krapinsko-zagorska županija,Million EUR,2020,1017.5
HR065,Zagrebačka županija,Million EUR,2020,3200.8
ME000,Crna Gora,Million EUR,2020,4185.6
MK001,Vardarski,Million EUR,2020,839.22
MK002,Istocen,Million EUR,2020,878.26
MK003,Jugozapaden,Million EUR,2020,885.08
MK004,Jugoistocen,Million EUR,2020,1005.76
MK005,Pelagoniski,Million EUR,2020,1200.72
MK006,Poloski,Million EUR,2020,786.92
MK007,Severoistocen,Million EUR,2020,521.38
MK008,Skopski,Million EUR,2020,4648.91
RS110,Београдска област,Million EUR,2020,19593.58
RS121,Западнобачка област,Million EUR,2020,868.64
RS122,Јужнобанатска област,Million EUR,2020,1675.17
RS123,Јужнобачка област,Million EUR,2020,4970.63
RS124,Севернобанатска област,Million EUR,2020,720.77
RS125,Севернобачка област,Million EUR,2020,1078.81
RS126,Средњобанатска област,Million EUR,2020,1032.0
RS127,Сремска област,Million EUR,2020,1867.7
RS211,Златиборска област,Million EUR,2020,1328.54
RS212,Колубарска област,Million EUR,2020,803.7
RS213,Мачванска област,Million EUR,2020,1107.42
RS214,Моравичка област,Million EUR,2020,1120.43
RS215,Поморавска област,Million EUR,2020,808.86
RS216,Расинска област,Million EUR,2020,903.23
RS217,Рашка област,Million EUR,2020,1017.11
RS218,Шумадијска област,Million EUR,2020,1460.64
RS221,Борска област,Million EUR,2020,771.98
RS222,Браничевска област,Million EUR,2020,877.75
RS223,Зајечарска област,Million EUR,2020,380.04
RS224,Јабланичка област,Million EUR,2020,653.81
RS225,Нишавска област,Million EUR,2020,1820.79
RS226,Пиротска област,Million EUR,2020,487.82
RS227,Подунавска област,Million EUR,2020,600.87
RS228,Пчињска област,Million EUR,2020,613.85
RS229,Топличка област,Million EUR,2020,330.35
RSZZZ,Extra regio (RS),Million EUR,2020,21.55
SI031,Pomurska,Million EUR,2020,1769.34
SI032,Podravska,Million EUR,2020,5949.42
SI033,Koroska,Million EUR,2020,1262.45
SI034,Savinjska,Million EUR,2020,5132.74
SI035,Zasavska,Million EUR,2020,696.4
SI036,Posavska,Million EUR,2020,1491.58
SI037,Jugovzhodna Slovenija,Million EUR,2020,3269.54
SI038,Primorsko-notranjska,Million EUR,2020,817.14
SI041,Osrednjeslovenska,Million EUR,2020,17870.34
SI042,Gorenjska,Million EUR,2020,3931.49
SI043,Goriska,Million EUR,2020,2319.59
SI044,Obalno-kraska,Million EUR,2020,2408.01
HR021,Bjelovarsko-bilogorska županija,Million EUR,2020,939.9
HR022,Virovitičko-podravska županija,Million EUR,2020,544.3
HR023,Požeško-slavonska županija,Million EUR,2020,503.4
HR024,Brodsko-posavska županija,Million EUR,2020,1062.5
HR025,Osječko-baranjska županija,Million EUR,2020,2699.2
HR026,Vukovarsko-srijemska županija,Million EUR,2020,1256.8
HR027,Karlovačka županija,Million EUR,2020,1065.1
HR028,Sisačko-moslavačka županija,Million EUR,2020,1260.8
HR031,Primorsko-goranska zupanija,Million EUR,2020,3778.3
HR032,Licko-senjska zupanija,Million EUR,2020,432.42
HR033,Zadarska zupanija,Million EUR,2020,1736.58
HR034,Sibensko-kninska zupanija,Million EUR,2020,983.77
HR035,Splitsko-dalmatinska zupanija,Million EUR,2020,4265.84
HR036,Istarska zupanija,Million EUR,2020,2756.58
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2020,1456.89
HR050,Grad Zagreb,Million EUR,2020,17686.5
HR061,Međimurska županija,Million EUR,2020,1200.1
HR062,Varaždinska županija,Million EUR,2020,1925.1
HR063,Koprivničko-križevačka županija,Million EUR,2020,1011.2
HR064,Krapinsko-zagorska županija,Million EUR,2020,1017.5
HR065,Zagrebačka županija,Million EUR,2020,3200.8
ME000,Crna Gora,Million EUR,2020,4185.6
MK001,Vardarski,Million EUR,2020,839.22
MK002,Istocen,Million EUR,2020,878.26
MK003,Jugozapaden,Million EUR,2020,885.08
MK004,Jugoistocen,Million EUR,2020,1005.76
MK005,Pelagoniski,Million EUR,2020,1200.72
MK006,Poloski,Million EUR,2020,786.92
MK007,Severoistocen,Million EUR,2020,521.38
MK008,Skopski,Million EUR,2020,4648.91
RS110,Београдска област,Million EUR,2020,19593.58
RS121,Западнобачка област,Million EUR,2020,868.64
RS122,Јужнобанатска област,Million EUR,2020,1675.17
RS123,Јужнобачка област,Million EUR,2020,4970.63
RS124,Севернобанатска област,Million EUR,2020,720.77
RS125,Севернобачка област,Million EUR,2020,1078.81
RS126,Средњобанатска област,Million EUR,2020,1032.0
RS127,Сремска област,Million EUR,2020,1867.7
RS211,Златиборска област,Million EUR,2020,1328.54
RS212,Колубарска област,Million EUR,2020,803.7
RS213,Мачванска област,Million EUR,2020,1107.42
RS214,Моравичка област,Million EUR,2020,1120.43
RS215,Поморавска област,Million EUR,2020,808.86
RS216,Расинска област,Million EUR,2020,903.23
RS217,Рашка област,Million EUR,2020,1017.11
RS218,Шумадијска област,Million EUR,2020,1460.64
RS221,Борска област,Million EUR,2020,771.98
RS222,Браничевска област,Million EUR,2020,877.75
RS223,Зајечарска област,Million EUR,2020,380.04
RS224,Јабланичка област,Million EUR,2020,653.81
RS225,Нишавска област,Million EUR,2020,1820.79
RS226,Пиротска област,Million EUR,2020,487.82
RS227,Подунавска област,Million EUR,2020,600.87
RS228,Пчињска област,Million EUR,2020,613.85
RS229,Топличка област,Million EUR,2020,330.35
SI031,Pomurska,Million EUR,2020,1769.34
SI032,Podravska,Million EUR,2020,5949.42
SI033,Koroska,Million EUR,2020,1262.45
SI034,Savinjska,Million EUR,2020,5132.74
SI035,Zasavska,Million EUR,2020,696.4
SI036,Posavska,Million EUR,2020,1491.58
SI037,Jugovzhodna Slovenija,Million EUR,2020,3269.54
SI038,Primorsko-notranjska,Million EUR,2020,817.14
SI041,Osrednjeslovenska,Million EUR,2020,17870.34
SI042,Gorenjska,Million EUR,2020,3931.49
SI043,Goriska,Million EUR,2020,2319.59
SI044,Obalno-kraska,Million EUR,2020,2408.01
HR021,Bjelovarsko-bilogorska županija,Million EUR,2021,1112.4
HR022,Virovitičko-podravska županija,Million EUR,2021,645.5
HR023,Požeško-slavonska županija,Million EUR,2021,556.0
HR024,Brodsko-posavska županija,Million EUR,2021,1196.7
HR025,Osječko-baranjska županija,Million EUR,2021,3102.0
HR026,Vukovarsko-srijemska županija,Million EUR,2021,1406.4
HR027,Karlovačka županija,Million EUR,2021,1239.0
HR028,Sisačko-moslavačka županija,Million EUR,2021,1479.6
HR031,Primorsko-goranska zupanija,Million EUR,2021,4489.09
HR032,Licko-senjska zupanija,Million EUR,2021,501.38
HR033,Zadarska zupanija,Million EUR,2021,2026.2
HR034,Sibensko-kninska zupanija,Million EUR,2021,1158.5
HR035,Splitsko-dalmatinska zupanija,Million EUR,2021,4975.04
HR036,Istarska zupanija,Million EUR,2021,3350.24
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2021,1769.63
HR050,Grad Zagreb,Million EUR,2021,20041.5
HR061,Međimurska županija,Million EUR,2021,1381.4
HR062,Varaždinska županija,Million EUR,2021,2117.7
HR063,Koprivničko-križevačka županija,Million EUR,2021,1138.1
HR064,Krapinsko-zagorska županija,Million EUR,2021,1155.2
